month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
1988-04-01,0,0.0,1,0.0,0.0
1988-05-01,0,0.0,1,0.0,0.0
1988-06-01,0,0.0,1,0.0,0.0
1988-07-01,0,0.0,1,0.0,0.0
1988-08-01,0,0.0,1,0.0,0.0
1988-09-01,0,0.0,1,0.0,0.0
1988-10-01,0,0.0,1,0.0,0.0
1988-11-01,0,0.0,1,0.0,0.0
1988-12-01,0,0.0,1,0.0,0.0
1989-01-01,1,0.0,2,0.16666666666666666,0.08333333333333333
1989-02-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1989-03-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1989-04-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1989-05-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1989-06-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1989-07-01,0,0.0,2,0.0,0.08333333333333333
1989-08-01,0,0.0,2,0.0,0.08333333333333333
1989-09-01,0,0.0,2,0.0,0.08333333333333333
1989-10-01,0,0.0,2,0.0,0.08333333333333333
1989-11-01,0,0.0,2,0.0,0.08333333333333333
1989-12-01,0,0.0,2,0.0,0.08333333333333333
1990-01-01,0,0.0,2,0.0,0.0
1990-02-01,0,0.0,2,0.0,0.0
1990-03-01,0,0.0,2,0.0,0.0
1990-04-01,0,0.0,2,0.0,0.0
1990-05-01,0,0.0,2,0.0,0.0
1990-06-01,0,0.0,2,0.0,0.0
1990-07-01,0,0.0,2,0.0,0.0
1990-08-01,0,0.0,2,0.0,0.0
1990-09-01,0,0.0,2,0.0,0.0
1990-10-01,0,0.0,2,0.0,0.0
1990-11-01,0,0.0,2,0.0,0.0
1990-12-01,0,0.0,2,0.0,0.0
1991-01-01,0,0.0,2,0.0,0.0
1991-02-01,0,0.0,2,0.0,0.0
1991-03-01,0,0.0,2,0.0,0.0
1991-04-01,0,0.0,2,0.0,0.0
1991-05-01,0,0.0,2,0.0,0.0
1991-06-01,0,0.0,2,0.0,0.0
1991-07-01,0,0.0,2,0.0,0.0
1991-08-01,0,0.0,2,0.0,0.0
1991-09-01,0,0.0,2,0.0,0.0
1991-10-01,0,0.0,2,0.0,0.0
1991-11-01,0,0.0,2,0.0,0.0
1991-12-01,0,0.0,2,0.0,0.0
1992-01-01,0,0.0,2,0.0,0.0
1992-02-01,0,0.0,2,0.0,0.0
1992-03-01,0,0.0,2,0.0,0.0
1992-04-01,0,0.0,2,0.0,0.0
1992-05-01,0,0.0,2,0.0,0.0
1992-06-01,0,0.0,2,0.0,0.0
1992-07-01,0,0.0,2,0.0,0.0
1992-08-01,0,0.0,2,0.0,0.0
1992-09-01,0,0.0,2,0.0,0.0
1992-10-01,0,0.0,2,0.0,0.0
1992-11-01,0,0.0,2,0.0,0.0
1992-12-01,0,0.0,2,0.0,0.0
1993-01-01,0,0.0,2,0.0,0.0
1993-02-01,0,0.0,2,0.0,0.0
1993-03-01,0,0.0,2,0.0,0.0
1993-04-01,0,0.0,2,0.0,0.0
1993-05-01,0,0.0,2,0.0,0.0
1993-06-01,0,0.0,2,0.0,0.0
